id,setting
70684,private
125411,public
75644,public
8447,public
35879,public
99333,private
56403,private
12478,private
4816,private
5973,public
33048,private
34239,private
65387,public
9858,public
36983,private
107588,private
99522,private
104951,public
8989,private
7537,public
125721,private
4380,private
64018,public
116980,private
45381,private
18254,private
39099,public
118968,public
10412,private
111150,public
68559,private
81791,private
96439,private
8716,private
34125,private
90746,private
65377,private
39791,public
109420,public
29706,public
68917,private
65755,public
27991,private
26830,public
113029,public
115976,private
72425,public
42068,private
50970,private
50660,public
92678,public
5703,private
105153,public
48335,public
49032,public
92778,private
44833,private
80015,private
24707,public
67802,private
2202,private
116473,private
94793,private
111920,public
81747,public
115213,private
10086,private
121536,private
80734,private
35303,private
45863,private
16356,public
117201,public
16124,public
30586,private
112350,public
33294,private
115576,private
119030,private
120203,public
34584,public
37119,private
106006,private
89749,private
35852,public
87045,private
112187,private
68347,public
69926,private
124896,private
54626,private
92197,public
32567,public
16906,private
6088,private
38002,private
76489,public
50166,public
105273,public
105734,public
33483,private
24307,public
32865,private
17300,public
94481,private
82962,public
19840,public
39108,public
47955,public
20356,public
52051,public
121258,private
81644,public
99787,private
91465,private
105546,private
17149,public
16246,private
48922,public
70542,public
100940,public
57238,private
49315,public
122437,public
97106,public
31746,public
54362,public
84104,public
124273,private
32853,public
75739,private
11342,private
8324,private
26523,private
86790,public
87688,public
59042,public
121303,public
27676,public
122277,public
121886,private
62026,private
27891,public
74814,public
49351,public
14871,public
46230,private
72720,private
115690,private
96119,private
7988,private
54309,private
16358,public
72784,public
21783,public
77437,private
4435,private
56791,public
5875,private
119984,private
106468,private
78084,private
37268,private
7889,public
7201,public
60052,private
32002,private
33306,private
88952,private
99159,private
28825,public
98537,public
82822,private
110235,public
78559,public
7975,private
29526,private
70446,private
60638,public
59204,private
42234,private
33070,public
80495,public
102322,public
111017,private
35255,public
121578,private
42177,public
76240,public
107339,private
2743,public
115948,private
81554,public
57049,public
59941,private
8802,private
88925,public
65541,public
81814,private
283,private
61743,public
1769,public
41510,public
79552,private
117546,private
47397,private
4791,private
19657,private
100305,private
68923,public
1480,private
104370,private
70590,public
67264,private
18138,public
65167,public
88563,public
100269,private
45950,private
36344,private
81097,private
4324,public
17248,private
90363,private
7864,public
31945,private
62221,public
119525,public
936,public
28,private
34187,public
12086,public
121062,public
400,private
23740,public
40017,public
88588,public
42908,public
40644,private
80051,private
68598,public
13298,public
17494,public
52003,private
55099,public
123147,private
83688,public
118831,public
120476,private
76210,private
57085,public
20739,public
26858,public
35899,public
108089,private
125213,public
30568,private
111026,private
65653,public
104986,private
118023,private
104588,public
68782,private
52479,public
121237,public
69159,private
42271,private
105465,private
52796,private
14291,private
84701,private
35739,public
96899,private
109529,private
107657,public
58613,private
81613,public
86899,private
125390,private
116579,private
104237,private
22114,private
92621,public
66780,public
42561,public
118398,private
8122,private
58232,public
105412,public
7874,private
31413,public
79159,public
61274,private
3736,public
28694,public
67505,private
106455,public
1147,public
88972,public
64798,public
106638,public
100580,public
12037,public
44865,private
2680,private
51096,public
88005,private
76329,private
16798,private
73516,public
91766,private
113732,private
83469,private
4546,public
61158,public
48479,private
47745,private
12743,public
109166,private
62158,public
93101,public
55735,private
81002,private
81779,private
32519,public
85119,private
2501,private
66282,private
110722,public
56928,public
97887,public
50484,private
73420,public
91988,private
96229,public
102395,private
16669,public
14241,private
35627,public
125787,private
74157,public
17243,public
52849,public
19268,public
82918,private
46032,private
90164,public
62747,public
90214,public
113537,private
49901,public
121313,private
68496,private
48351,public
121487,public
1943,private
55022,public
111264,public
33246,private
74406,public
38687,private
67260,public
85974,public
60121,private
61905,private
51479,private
94969,public
55901,private
48732,private
26856,private
23040,public
65926,public
84631,private
41329,private
71593,public
80399,private
43851,public
2134,private
74671,private
116671,private
80910,public
105863,private
102024,public
63553,private
73396,public
72895,private
8697,private
7604,public
45339,public
113517,public
22635,public
13867,public
117910,public
25249,public
50183,public
7349,private
107804,private
110213,public
6632,private
123350,private
82397,private
112701,public
63844,public
14441,public
60259,private
42150,private
32615,public
27540,private
67169,public
2357,public
80188,private
48094,public
104515,public
115838,private
124762,public
14175,public
104062,private
49110,public
75326,public
14325,private
60068,private
31923,public
108634,public
7338,private
116362,private
61799,private
25323,public
27030,private
76186,private
88090,private
101510,public
10048,public
9833,public
73968,public
40892,public
80613,private
102684,public
101209,private
15429,public
49045,private
40930,public
89401,public
96771,private
78227,public
27330,public
71003,public
19823,public
75247,private
37568,private
77159,public
53420,public
70847,private
12345,private
124260,public
60584,private
97344,private
40397,private
93339,public
95817,private
86373,private
76659,private
2380,private
110503,public
64026,public
74521,public
74691,public
99925,public
92611,private
13987,private
43055,private
91529,public
79645,public
23107,public
61191,private
39299,private
64372,public
7714,public
62291,public
83,private
68207,public
65376,public
115120,private
13076,private
116255,private
19294,public
97918,private
34869,public
30311,private
21825,public
13262,private
90396,public
21954,public
118199,private
106599,private
112801,public
73559,private
21688,private
124516,public
70997,public
28795,private
