id,class
71572,normal
46091,normal
106623,attack
119259,attack
59876,attack
40995,normal
221,attack
96597,normal
49143,attack
53562,attack
123086,normal
85605,attack
102745,normal
52123,attack
21676,attack
90657,normal
123200,attack
42169,normal
942,normal
101649,normal
55176,attack
65950,normal
42701,normal
12604,attack
37746,normal
17383,attack
91468,attack
29489,normal
111117,normal
9945,normal
10985,attack
72379,normal
99287,attack
103745,attack
1370,attack
119148,normal
114306,normal
90464,normal
88763,normal
98113,attack
34254,attack
115791,attack
56269,attack
53681,normal
109915,attack
87841,attack
45923,normal
6827,attack
25048,attack
46088,attack
38647,attack
53901,normal
90069,normal
101460,attack
42212,attack
125155,normal
118239,attack
13641,normal
79318,attack
93207,normal
84207,attack
71973,attack
38729,attack
20974,attack
90016,normal
4757,attack
64899,attack
103811,attack
9766,normal
105573,normal
6085,attack
51526,attack
89414,normal
105538,normal
95992,normal
68088,attack
122015,attack
45010,attack
105402,attack
29036,attack
34213,normal
101192,normal
14098,attack
110734,normal
99773,attack
15931,attack
11378,attack
16022,normal
21212,normal
77738,attack
72746,attack
52798,attack
117444,attack
115629,normal
37340,normal
99294,normal
125397,normal
76041,normal
12097,normal
7285,normal
9965,normal
92837,normal
113126,attack
50590,normal
10145,attack
6990,normal
39260,attack
73083,attack
31606,normal
57230,attack
105361,normal
111731,attack
30300,normal
5527,attack
40267,attack
121242,normal
77719,attack
81841,attack
30062,attack
51744,normal
36473,normal
32228,normal
66397,normal
19016,normal
73356,normal
57258,attack
106825,attack
57146,attack
118203,attack
37518,normal
26474,normal
88064,normal
11638,normal
119510,normal
54939,normal
38537,attack
46425,normal
78205,normal
66347,normal
47616,attack
90094,attack
95078,attack
86082,normal
113972,normal
84845,normal
41524,normal
91346,attack
5502,attack
119120,attack
7561,attack
68580,attack
111811,attack
19171,attack
38715,normal
81703,normal
123955,normal
36840,normal
101332,normal
44589,attack
266,normal
94806,normal
67054,attack
99619,normal
81612,normal
25552,normal
36732,normal
99256,attack
108683,normal
117570,normal
53721,normal
66753,normal
12285,attack
5901,normal
117934,attack
117864,normal
67717,normal
43810,normal
80929,attack
119904,attack
106066,attack
45683,attack
109861,attack
37926,attack
98841,attack
74798,attack
61092,attack
27614,normal
35475,normal
54264,normal
121778,attack
10579,attack
43585,normal
72405,attack
57773,normal
49135,attack
83182,normal
63191,normal
27492,attack
64939,normal
4847,normal
116919,normal
13813,attack
6139,normal
12605,normal
81520,normal
26105,normal
22653,attack
53366,normal
124317,normal
64919,normal
48955,attack
35612,normal
96148,normal
28125,attack
36069,attack
90928,attack
8260,normal
78153,attack
92906,attack
91561,attack
82494,normal
93279,normal
31711,attack
105545,attack
118175,attack
51551,attack
96028,attack
34793,normal
80352,normal
92978,attack
71801,normal
97994,attack
48933,normal
108321,normal
89722,normal
4983,normal
83253,normal
86015,attack
37714,normal
78011,normal
124358,attack
17039,normal
14709,normal
3328,attack
117173,attack
69157,attack
18638,attack
22277,normal
52215,normal
59073,normal
52505,attack
117227,normal
125958,attack
41422,attack
125303,normal
53319,normal
100083,attack
113800,normal
3247,normal
8657,attack
96741,normal
95577,attack
18218,attack
22493,attack
99090,attack
17968,attack
49044,attack
35495,normal
19023,normal
88471,attack
56462,normal
42469,attack
26734,attack
39129,normal
104221,normal
37333,attack
36336,attack
105403,attack
70102,attack
108736,normal
59722,normal
66129,normal
120987,normal
19370,attack
95640,attack
80531,normal
110232,attack
46871,attack
67757,normal
95283,normal
31151,normal
25997,normal
22022,normal
89154,normal
107317,normal
117374,attack
16005,attack
92823,normal
82401,attack
102800,attack
35691,attack
20779,attack
66231,attack
73130,normal
125546,attack
23021,attack
12297,attack
105921,normal
90811,normal
104608,attack
22918,normal
46948,normal
31515,attack
87988,attack
86942,attack
16395,attack
100294,normal
106326,normal
2290,normal
103762,normal
109796,normal
22445,attack
41420,normal
23208,normal
78369,normal
63222,attack
18195,attack
120931,normal
98869,normal
97464,normal
115061,normal
15320,normal
79519,attack
74142,attack
66250,normal
63259,normal
109306,normal
38101,normal
8776,attack
33886,normal
77545,attack
85774,normal
17593,attack
47056,normal
40554,attack
98952,attack
43811,attack
103808,attack
111770,normal
57800,normal
80865,normal
74011,attack
30716,attack
29805,normal
76746,attack
77334,normal
123702,attack
81897,normal
6611,normal
8205,attack
81346,normal
68099,attack
39633,normal
62914,normal
15704,attack
124087,attack
59549,normal
77530,attack
30777,normal
56656,normal
120742,attack
25488,attack
108960,normal
90648,attack
39777,normal
58363,attack
92179,attack
25071,attack
19727,attack
83515,attack
24473,attack
77112,normal
89318,attack
83812,attack
32474,attack
71728,attack
65352,normal
17805,normal
75498,normal
64972,normal
55100,attack
33162,normal
124180,normal
103856,attack
44145,attack
3138,attack
55417,attack
17824,normal
37151,attack
15913,attack
65285,normal
47551,attack
57700,attack
38234,attack
112474,normal
82647,normal
6839,normal
66497,attack
114992,attack
35244,normal
35588,attack
92057,attack
54955,normal
81949,attack
1220,attack
75232,normal
58616,normal
69730,attack
52189,attack
12471,normal
119719,attack
122485,normal
93218,normal
9291,normal
103383,normal
115725,attack
100831,normal
121663,normal
94217,normal
82135,attack
32938,normal
89816,attack
108884,normal
33751,attack
2180,normal
21887,attack
46891,attack
115742,normal
2511,normal
66077,normal
35464,normal
13406,normal
52369,normal
5446,attack
114255,attack
105535,attack
13866,attack
9505,attack
71656,normal
6257,attack
38162,normal
68106,normal
798,attack
108258,normal
53349,attack
62990,normal
13415,attack
31274,attack
66861,attack
108219,attack
53357,attack
125007,attack
71318,normal
2668,normal
73262,attack
76787,attack
103126,normal
95858,normal
66867,normal
103207,normal
81951,normal
28438,attack
60342,attack
52943,normal
111987,attack
73807,normal
6669,attack
21385,normal
125209,normal
112030,attack
15933,attack
57076,normal
90858,normal
110014,attack
108555,normal
118836,attack
39548,normal
33979,attack
102761,normal
17987,attack
14444,attack
24681,normal
10142,attack
25370,normal
71354,attack
58845,normal
32442,attack
101942,normal
74207,attack
95810,normal
46210,attack
41381,normal
114065,attack
69799,normal
93058,normal
97072,normal
2477,normal
83610,attack
62529,attack
90990,normal
33731,normal
24290,normal
60483,normal
38325,normal
56836,normal
101068,attack
125061,normal
117177,normal
71960,normal
62322,normal
95584,normal
54966,attack
60778,normal
35170,normal
85036,attack
45364,normal
29020,attack
67857,attack
40839,normal
63396,normal
11667,attack
69726,attack
57246,attack
19893,attack
72958,normal
82220,normal
70765,normal
111297,normal
57045,attack
34875,attack
43525,attack
30170,attack
124382,normal
43229,attack
84137,attack
78343,attack
49423,attack
124900,normal
54262,attack
16277,normal
125274,attack
80540,normal
93981,attack
87410,normal
15178,attack
22278,attack
18708,attack
114846,attack
45989,normal
89975,normal
89971,attack
21279,normal
54116,normal
22728,attack
107659,attack
103453,attack
54511,normal
75442,normal
78721,attack
119258,normal
110193,attack
4520,normal
42329,normal
52795,attack
45391,attack
3625,normal
104314,attack
6282,normal
64025,normal
87484,normal
24017,attack
76127,normal
103267,normal
59990,normal
37211,attack
54168,attack
42481,attack
17052,attack
64894,normal
77565,normal
97635,normal
63748,normal
87755,normal
100972,attack
120349,normal
63521,attack
45711,normal
23331,attack
24646,attack
93765,normal
110935,attack
243,attack
34323,attack
6726,attack
111550,normal
15639,normal
48971,normal
87994,attack
35054,normal
81221,normal
42611,attack
90677,attack
115737,attack
87444,attack
28774,attack
43482,attack
74422,normal
67427,normal
26524,attack
28199,attack
64701,normal
82045,normal
57172,attack
33783,attack
51190,normal
112997,normal
50667,attack
26144,normal
125652,attack
44326,normal
26530,normal
24877,attack
73029,attack
108765,attack
34908,attack
36068,attack
4415,attack
124065,normal
30685,normal
57150,attack
65908,normal
87673,normal
30358,attack
52534,normal
84269,attack
101441,attack
32921,attack
70416,attack
76526,normal
103962,normal
83226,attack
73011,attack
47270,attack
63379,attack
86564,normal
63,normal
32532,normal
10464,attack
40382,normal
34755,normal
13016,attack
124304,attack
118115,normal
20340,normal
122152,attack
106821,attack
81668,attack
41145,normal
86357,normal
34846,normal
110576,normal
83077,normal
100089,normal
77003,normal
81224,attack
37640,attack
112367,normal
108679,normal
71596,attack
39788,attack
9634,normal
122771,normal
19303,normal
85321,normal
123591,normal
85515,normal
56727,normal
66456,attack
108146,normal
101149,normal
125362,attack
67500,normal
59521,normal
67451,attack
100152,attack
5124,attack
100824,attack
1391,attack
9301,attack
58024,normal
103726,attack
107568,attack
72816,normal
39895,normal
11841,normal
94328,attack
92769,attack
70497,normal
89351,normal
19756,attack
36843,normal
11134,normal
10762,normal
40393,normal
19936,attack
87122,normal
43972,attack
31315,attack
41147,attack
49788,normal
121456,normal
62116,normal
96762,attack
44942,attack
117357,normal
66591,normal
53685,attack
10867,attack
15426,normal
119583,normal
83125,normal
3863,attack
1518,normal
115460,attack
28417,attack
74091,normal
96900,attack
1199,normal
117949,normal
121600,attack
18888,normal
100228,normal
107742,normal
68128,attack
67325,attack
119675,normal
31868,attack
75072,normal
5511,normal
41183,normal
110742,normal
24061,normal
53226,attack
72917,normal
95264,normal
61590,normal
1469,normal
50126,attack
33319,normal
86217,normal
37130,normal
104843,normal
118572,attack
114407,attack
55076,normal
16337,normal
18017,normal
17698,normal
78345,normal
76650,normal
114945,attack
109836,attack
93966,normal
8494,attack
46912,normal
106590,normal
89125,normal
97135,normal
53563,attack
22433,normal
59608,attack
112236,attack
48386,normal
82234,normal
26214,attack
48477,attack
67205,normal
114891,normal
18639,attack
80625,normal
83614,attack
117262,normal
79814,normal
54006,normal
86190,normal
57870,normal
123170,normal
119546,attack
67157,normal
41704,attack
2782,normal
39702,normal
62906,normal
93284,attack
69577,attack
47560,attack
88266,normal
123546,normal
53932,normal
115632,attack
18794,attack
97747,normal
114423,normal
33412,attack
41655,normal
17159,attack
64384,attack
68472,attack
47035,normal
71514,attack
47584,normal
36772,normal
93655,attack
29890,normal
27260,attack
102805,normal
26507,normal
80794,normal
41986,attack
93139,normal
62801,normal
9506,normal
75461,normal
40059,attack
105036,normal
2264,normal
75882,attack
32462,normal
101981,attack
56724,normal
1152,normal
16122,normal
40869,normal
16610,normal
28771,normal
103744,attack
59850,normal
105377,normal
118084,normal
92023,normal
114151,normal
4025,attack
89866,attack
101366,normal
62197,attack
121226,attack
73284,normal
93703,normal
108756,normal
93546,attack
39762,attack
83101,normal
1181,normal
42365,attack
10204,attack
105185,attack
120522,normal
79752,attack
121427,attack
73560,attack
58154,attack
88260,normal
105834,normal
86458,normal
33395,attack
123846,normal
56843,attack
54498,normal
85075,normal
47634,attack
52908,attack
45371,normal
76706,attack
62931,normal
22858,attack
111436,attack
118944,normal
54633,attack
23085,normal
68764,normal
5095,normal
4560,attack
21421,attack
61006,normal
109902,normal
4809,attack
79865,attack
12034,attack
98648,normal
68129,normal
22221,normal
124760,attack
79657,normal
95702,normal
11548,normal
80649,normal
54350,normal
111460,normal
49074,attack
98802,attack
70376,attack
18526,attack
2130,normal
949,attack
105254,normal
59198,normal
55761,normal
19207,attack
82511,normal
78420,attack
6197,attack
38712,normal
44010,normal
82972,normal
34752,normal
51687,normal
28017,normal
47426,normal
70934,normal
124658,normal
88839,normal
60993,normal
74395,attack
32245,normal
1472,attack
23547,normal
116662,attack
37780,attack
17140,attack
109781,attack
76752,attack
41129,normal
73223,normal
66114,attack
62668,attack
102727,normal
56205,normal
1668,attack
116472,attack
103900,attack
92216,normal
14564,attack
21357,normal
63025,normal
120520,attack
17205,normal
103585,normal
46585,normal
97212,attack
78659,normal
16614,attack
82519,attack
960,normal
4753,normal
96904,normal
91770,normal
88023,normal
82507,attack
60444,attack
31877,normal
116595,normal
77404,attack
17585,normal
32965,normal
117261,attack
36647,normal
111961,attack
94857,attack
117109,attack
111901,attack
25829,normal
78299,attack
23905,normal
18387,normal
119410,normal
115311,normal
115998,normal
39174,attack
30827,normal
47453,normal
14434,attack
71189,normal
67531,attack
87837,attack
70091,attack
105126,normal
88239,normal
103385,attack
52562,normal
1380,attack
15098,attack
5884,normal
90503,normal
40486,normal
39647,attack
26880,attack
69444,attack
55641,normal
22766,normal
2328,normal
34883,attack
31638,attack
100952,normal
32101,attack
8924,attack
103156,attack
99229,attack
49619,normal
103595,attack
104778,attack
118964,attack
75408,attack
105648,normal
15147,attack
3324,normal
118429,normal
11505,normal
101150,attack
10300,normal
104120,attack
53354,attack
93826,normal
27463,normal
82273,normal
15017,attack
34593,normal
9720,normal
91825,normal
124950,normal
111635,normal
18533,normal
72815,attack
8050,attack
57205,normal
63958,normal
4788,normal
22906,normal
108810,normal
16021,attack
10156,normal
13606,attack
39771,normal
30361,attack
32506,normal
120328,attack
97509,normal
15322,attack
27564,attack
125247,normal
107391,normal
64447,normal
30281,attack
62048,normal
21560,attack
92772,attack
61764,normal
24912,normal
52952,attack
86195,normal
35161,attack
116122,normal
112592,normal
69041,normal
12773,normal
101520,normal
65380,attack
90983,normal
40056,normal
55084,attack
29983,normal
98162,attack
74747,normal
79428,attack
100559,attack
75045,attack
24897,normal
57106,normal
67359,attack
15163,normal
755,attack
61916,normal
7458,attack
80032,attack
